"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-lm-author-apsr","fr-lm-author-apsr","","","",0,*,"","","","null {[]} {[]}
","Logical model - FR LM Author APSR","Auteur APSR (Anatomic Pathology Structured Report), la structure de cet élément est identique à celle de l’élément Auteur","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"fr-lm-author-apsr.personne","fr-lm-author-apsr.personne","","","",0,1,"","","","Base {[]} {[]}
","Personne","Personne","","","","","","","","","",,,,,"",,,,"fr-lm-personne-structure-auteur.personne",0,1,"",""
"fr-lm-author-apsr.personne.roleFonctionnel","fr-lm-author-apsr.personne.roleFonctionnel","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Rôle fonctionnel de l’auteur. A utiliser uniquement si l'auteur est un professionnel.","Rôle fonctionnel de l’auteur. A utiliser uniquement si l'auteur est un professionnel.","","","","","","","","","",,,,,"",,,,"fr-lm-personne-structure-auteur.personne.roleFonctionnel",0,1,"",""
"fr-lm-author-apsr.personne.horodatageParticipation","fr-lm-author-apsr.personne.horodatageParticipation","","","",1,1,"","","","time {[]} {[]}
","Horodatage de la participation de l’auteur.","Horodatage de la participation de l’auteur.","","","","","","","","","",,,,,"",,,,"fr-lm-personne-structure-auteur.personne.horodatageParticipation",1,1,"",""
"fr-lm-author-apsr.personne.identifiantPersonne","fr-lm-author-apsr.personne.identifiantPersonne","","","",1,*,"","","","Identifier {[]} {[]}
","Identifiant de la personne.","Identifiant de la personne.","","","","","","","","","",,,,,"",,,,"fr-lm-personne-structure-auteur.personne.identifiantPersonne",1,*,"",""
"fr-lm-author-apsr.personne.professionRole","fr-lm-author-apsr.personne.professionRole","","","",0,1,"","","","CodeableConcept {[]} {[]}
","
- Profession pour les professionnels.
- Rôle pour les non professionnels.
- Obligatoire pour un professionnel.","
- Profession pour les professionnels.
- Rôle pour les non professionnels.
- Obligatoire pour un professionnel.","","","","","","","","","",,,,,"",,,,"fr-lm-personne-structure-auteur.personne.professionRole",0,1,"",""
"fr-lm-author-apsr.personne.adresse","fr-lm-author-apsr.personne.adresse","","","",0,*,"","","","Address {[]} {[]}
","Adresse géopostale.
  - Obligatoire pour un professionnel.","Adresse géopostale.
  - Obligatoire pour un professionnel.","","","","","","","","","",,,,,"",,,,"fr-lm-personne-structure-auteur.personne.adresse",0,*,"",""
"fr-lm-author-apsr.personne.coordonneesTelecom","fr-lm-author-apsr.personne.coordonneesTelecom","","","",0,*,"","","","ContactPoint {[]} {[]}
","Coordonnées télécom.
  - Obligatoire pour un professionnel.","Coordonnées télécom.
  - Obligatoire pour un professionnel.","","","","","","","","","",,,,,"",,,,"fr-lm-personne-structure-auteur.personne.coordonneesTelecom",0,*,"",""
"fr-lm-author-apsr.personne.IdentitePersonne","fr-lm-author-apsr.personne.IdentitePersonne","","","",1,1,"","","","Base {[]} {[]}
","Identité de la personne","Identité de la personne","","","","","","","","","",,,,,"",,,,"fr-lm-personne-structure-auteur.personne.IdentitePersonne",1,1,"",""
"fr-lm-author-apsr.personne.IdentitePersonne.nomPersonne","fr-lm-author-apsr.personne.IdentitePersonne.nomPersonne","","","",1,*,"","","","Base {[]} {[]}
","Nom de la personne","Nom de la personne","","","","","","","","","",,,,,"",,,,"fr-lm-personne-structure-auteur.personne.IdentitePersonne.nomPersonne",1,*,"",""
