"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-lm-medication-prescription.header.informant","fr-lm-medication-prescription.header.informant","","","",0,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-informateur {[]} {[]}
","Informateur","Informateur","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.informant",0,*,"",""
"fr-lm-medication-prescription.header.date","fr-lm-medication-prescription.header.date","","","",0,1,"","","","dateTime {[]} {[]}
","Date/Heure de création par l'auteur","Date/Heure de création par l'auteur","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.date",0,1,"",""
"fr-lm-medication-prescription.header.source","fr-lm-medication-prescription.header.source","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Source","Source","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.source",0,1,"",""
"fr-lm-medication-prescription.header.langue","fr-lm-medication-prescription.header.langue","","","",0,1,"","","","CodeableConcept {[]} {[]}
","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","'fr-FR' pour français métropolitain (la casse des caractères doit être respectée)
La partie en minuscules indique le code de la langue utilisée (ISO-639-1)
La partie en majuscules indique le code pays (ISO-3166)","","","","","","","","","",,,,,"",,,,"fr-lm-entry.header.langue",0,1,"",""
"fr-lm-medication-prescription.status","fr-lm-medication-prescription.status","","","",1,1,"","","","code {[]} {[]}
","Statut de l'entrée","Statut de l'entrée","","","","","","","","","",,,,,"",,,,"fr-lm-medication-prescription.status",1,1,"",""
"fr-lm-medication-prescription.medication","fr-lm-medication-prescription.medication","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-medication {[]} {[]}
","Produit de santé","Produit de santé","","","","","","","","","",,,,,"",,,,"fr-lm-medication-prescription.medication",1,1,"",""
"fr-lm-medication-prescription.indication[x]","fr-lm-medication-prescription.indication[x]","","","",0,*,"","","","CodeableConcept {[]} {[]}
string {[]} {[]}","Motif du traitement","Motif du traitement","","","","","","","","","",,,,,"",,,,"fr-lm-medication-prescription.indication[x]",0,*,"",""
"fr-lm-medication-prescription.intendedUseType","fr-lm-medication-prescription.intendedUseType","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Objet de la prescription - prophylaxie, traitement, anesthésie, etc","Objet de la prescription - prophylaxie, traitement, anesthésie, etc","","","","","","","","","",,,,,"",,,,"fr-lm-medication-prescription.intendedUseType",0,1,"",""
"fr-lm-medication-prescription.periodOfUse","fr-lm-medication-prescription.periodOfUse","","","",0,1,"","","","dateTime {[]} {[]}
","Durée du traitement","Durée du traitement","","","","","","","","","",,,,,"",,,,"fr-lm-medication-prescription.periodOfUse",0,1,"",""
"fr-lm-medication-prescription.dosageInstructions","fr-lm-medication-prescription.dosageInstructions","","","",1,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-dosage-instructions {[]} {[]}
","Posologie","Posologie","","","","","","","","","",,,,,"",,,,"fr-lm-medication-prescription.dosageInstructions",1,1,"",""
"fr-lm-medication-prescription.quantityPrescribed","fr-lm-medication-prescription.quantityPrescribed","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-quantity-prescribed {[]} {[]}
","Quantite de produit","Quantite de produit","","","","","","","","","",,,,,"",,,,"fr-lm-medication-prescription.quantityPrescribed",0,1,"",""
"fr-lm-medication-prescription.validityPeriod","fr-lm-medication-prescription.validityPeriod","","","",0,1,"","","","Extension {[CanonicalType[http://hl7.org/fhir/StructureDefinition/organization-period]]} {[]}
","Periode de validité de la ligne de prescription","Periode de validité de la ligne de prescription","","","","","","","","","",,,,,"",,,,"fr-lm-medication-prescription.validityPeriod",0,1,"",""
"fr-lm-medication-prescription.substitution","fr-lm-medication-prescription.substitution","","","",1,1,"","","","Base {[]} {[]}
","Autorisation de substitution","Autorisation de substitution","","","","","","","","","",,,,,"",,,,"fr-lm-medication-prescription.substitution",1,1,"",""
"fr-lm-medication-prescription.substitution.allowed[x]","fr-lm-medication-prescription.substitution.allowed[x]","","","",0,1,"","","","CodeableConcept {[]} {[]}
","Type de substitution jdv-hl7-v3-ActSubstanceAdminSubstitutionCode-cisis (2.16.840.1.113883.1.11.16621)","Type de substitution jdv-hl7-v3-ActSubstanceAdminSubstitutionCode-cisis (2.16.840.1.113883.1.11.16621)","","","","","","","","","",,"","HL7_SubstanceAdminSubstitution","https://smt.esante.gouv.fr/fhir/ValueSet/jdv-hl7-v3-ActSubstanceAdminSubstitutionCode-cisis","",,,,"fr-lm-medication-prescription.substitution.allowed[x]",0,1,"",""
"fr-lm-medication-prescription.substitution.reason[x]","fr-lm-medication-prescription.substitution.reason[x]","","","",0,1,"","","","CodeableConcept {[]} {[]}
string {[]} {[]}","Motif de non substitution (Marge thérapeutique étroite, Enfant forme galénique, Contre-indication formelle).","Motif de non substitution (Marge thérapeutique étroite, Enfant forme galénique, Contre-indication formelle).","","","","","","","","","",,,,,"",,,,"fr-lm-medication-prescription.substitution.reason[x]",0,1,"",""
"fr-lm-medication-prescription.numberOfRepeats","fr-lm-medication-prescription.numberOfRepeats","","","",0,1,"","","","integer {[]} {[]}
","Nombre de renouvellement(s) possible(s). Non renseigné si pas de limite du nombre de dispensation. '0'=dispensation unique. Le nombre total de dispensation = nombre de renouvellement + 1.","Nombre de renouvellement(s) possible(s). Non renseigné si pas de limite du nombre de dispensation. '0'=dispensation unique. Le nombre total de dispensation = nombre de renouvellement + 1.","","","","","","","","","",,,,,"",,,,"fr-lm-medication-prescription.numberOfRepeats",0,1,"",""
"fr-lm-medication-prescription.minimumDispenseInterval","fr-lm-medication-prescription.minimumDispenseInterval","","","",0,1,"","","","Quantity {[]} {[]}
","Intervalle minimal de délivrance. Si une ordonnance autorise des délivrances répétées, l'intervalle entre ces délivrances doit être indiqué ici.","Intervalle minimal de délivrance. Si une ordonnance autorise des délivrances répétées, l'intervalle entre ces délivrances doit être indiqué ici.","","","","","","","","","",,,,,"",,,,"fr-lm-medication-prescription.minimumDispenseInterval",0,1,"",""
"fr-lm-medication-prescription.offLabel","fr-lm-medication-prescription.offLabel","","","",1,1,"","","","Base {[]} {[]}
","Hors AMM","Hors AMM","","","","","","","","","",,,,,"",,,,"fr-lm-medication-prescription.offLabel",1,1,"",""
"fr-lm-medication-prescription.offLabel.isOffLabelUse","fr-lm-medication-prescription.offLabel.isOffLabelUse","","","",1,1,"","","","boolean {[]} {[]}
","Indique si la prescription est hors AMM. Doit être égal à « true » lorsque la raison est fournie.","Indique si la prescription est hors AMM. Doit être égal à « true » lorsque la raison est fournie.","","","","","","","","","",,,,,"",,,,"fr-lm-medication-prescription.offLabel.isOffLabelUse",1,1,"",""
"fr-lm-medication-prescription.offLabel.reason[x]","fr-lm-medication-prescription.offLabel.reason[x]","","","",0,*,"","","","CodeableConcept {[]} {[]}
string {[]} {[]}","Raison de la prescription hors AMM","Raison de la prescription hors AMM","","","","","","","","","",,,,,"",,,,"fr-lm-medication-prescription.offLabel.reason[x]",0,*,"",""
"fr-lm-medication-prescription.note","fr-lm-medication-prescription.note","","","",0,1,"","","","string {[]} {[]}
","Instructions au dispensateur","Instructions au dispensateur","","","","","","","","","",,,,,"",,,,"fr-lm-medication-prescription.note",0,1,"",""
"fr-lm-medication-prescription.enRapportAvecALD","fr-lm-medication-prescription.enRapportAvecALD","","","",1,1,"","","","boolean {[]} {[]}
","En rapport avec ALD","En rapport avec ALD","","","","","","","","","",,,,,"",,,,"fr-lm-medication-prescription.enRapportAvecALD",1,1,"",""
"fr-lm-medication-prescription.enRapportAvecAccidentTravail","fr-lm-medication-prescription.enRapportAvecAccidentTravail","","","",1,1,"","","","boolean {[]} {[]}
","En rapport avec accident travail","En rapport avec accident travail","","","","","","","","","",,,,,"",,,,"fr-lm-medication-prescription.enRapportAvecAccidentTravail",1,1,"",""
"fr-lm-medication-prescription.enRapportAvecPrevention","fr-lm-medication-prescription.enRapportAvecPrevention","","","",1,1,"","","","boolean {[]} {[]}
","En rapport avec la prevention","En rapport avec la prevention","","","","","","","","","",,,,,"",,,,"fr-lm-medication-prescription.enRapportAvecPrevention",1,1,"",""
"fr-lm-medication-prescription.nonRemboursable","fr-lm-medication-prescription.nonRemboursable","","","",1,1,"","","","boolean {[]} {[]}
","Non remboursable","Non remboursable","","","","","","","","","",,,,,"",,,,"fr-lm-medication-prescription.nonRemboursable",1,1,"",""
