"Id","Path","Slice Name","Alias(s)","Label","Min","Max","Must Support?","Is Modifier?","Is Summary?","Type(s)","Short","Definition","Comments","Requirements","Default Value","Meaning When Missing","Fixed Value","Pattern","Example","Minimum Value","Maximum Value","Maximum Length","Binding Strength","Binding Description","Binding Value Set","Code","Slicing Discriminator","Slicing Description","Slicing Ordered","Slicing Rules","Base Path","Base Min","Base Max","Condition(s)","Constraint(s)"
"fr-lm-resultats-laboratoire-biologie-seconde-intention","fr-lm-resultats-laboratoire-biologie-seconde-intention","","","",0,*,"","","","null {[]} {[]}
","Modèle logique métier - FR LM Résultats de laboratoire de biologie de seconde intention","Section Résultats de laboratoire de biologie de seconde intention","","","","","","","","","",,,,,"",,,,"Base",0,*,"",""
"fr-lm-resultats-laboratoire-biologie-seconde-intention.codeSection","fr-lm-resultats-laboratoire-biologie-seconde-intention.codeSection","","","",1,1,"","","","CodeableConcept {[]} {[]}
","Code de la section","Code de la section","","","","","","","","","",,,,,"",,,,"fr-lm-section.codeSection",1,1,"",""
"fr-lm-resultats-laboratoire-biologie-seconde-intention.titreSection","fr-lm-resultats-laboratoire-biologie-seconde-intention.titreSection","","","",0,1,"","","","string {[]} {[]}
","Titre de la section","Titre de la section","","","","","","","","","",,,,,"",,,,"fr-lm-section.titreSection",0,1,"",""
"fr-lm-resultats-laboratoire-biologie-seconde-intention.blocNarratif","fr-lm-resultats-laboratoire-biologie-seconde-intention.blocNarratif","","","",1,1,"","","","Narrative {[]} {[]}
","Bloc narratif","Bloc narratif","","","","","","","","","",,,,,"",,,,"fr-lm-section.blocNarratif",1,1,"",""
"fr-lm-resultats-laboratoire-biologie-seconde-intention.sousSection","fr-lm-resultats-laboratoire-biologie-seconde-intention.sousSection","","","",0,0,"","","","Base {[]} {[]}
","Sous-sections","Sous-sections","","","","","","","","","",,,,,"",,,,"fr-lm-section.sousSection",0,*,"",""
"fr-lm-resultats-laboratoire-biologie-seconde-intention.entree","fr-lm-resultats-laboratoire-biologie-seconde-intention.entree","","","",0,*,"","","","Base {[]} {[]}
","Entrées","Entrées","","","","","","","","","",,,,,"",,,,"fr-lm-section.entree",0,*,"",""
"fr-lm-resultats-laboratoire-biologie-seconde-intention.entree.observation","fr-lm-resultats-laboratoire-biologie-seconde-intention.entree.observation","","","",0,1,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-observation {[]} {[]}
","Entrée Simple observation","Entrée Simple observation","","","","","","","","","",,,,,"",,,,"fr-lm-resultats-laboratoire-biologie-seconde-intention.entree.observation",0,1,"",""
"fr-lm-resultats-laboratoire-biologie-seconde-intention.entree.documentAttache","fr-lm-resultats-laboratoire-biologie-seconde-intention.entree.documentAttache","","","",1,*,"","","","https://interop.esante.gouv.fr/ig/document/core/StructureDefinition/fr-lm-document-attache {[]} {[]}
","Entrée Document attaché","Entrée Document attaché","","","","","","","","","",,,,,"",,,,"fr-lm-resultats-laboratoire-biologie-seconde-intention.entree.documentAttache",1,*,"",""
